pais,id_accidente,fecha,municipio,provincia,linea,operador,suceso_codigo,suceso_desc,causa_codigo,causa_desc,fallecidos,heridos_graves,heridos_leves,hora,pk,resumen,titulo_informe,informe_publico_url,organismo_investigador,num_paginas,fuente_datos,latitud,longitud,estado_investigacion,fecha_procesamiento
ES,ES-2015-ES 02.09.2015 170530,2015-09-02,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 02.09.2015 170530-150902-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2002.09.2015%20170530-150902-IF-CIAF.pdf,CIAF,29,ERA,,,Completado,2026-07-06T13:14:00.408355
ES,ES-2015-ES 04.03.2015 160531,2015-03-04,PUERTO DE NAVACERRADA Y EL APEADERO DE COLLADO ALBO,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 04.03.2015 160531150304IFCIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2004.03.2015%20160531150304IFCIAF.pdf,CIAF,28,ERA,,,Completado,2026-07-06T13:14:00.669391
ES,ES-2015-ES 05.10.2015 170627,2015-10-05,TARDIENTA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 05.10.2015 170627-151005-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2005.10.2015%20170627-151005-IF-CIAF.pdf,CIAF,47,ERA,,,Completado,2026-07-06T13:14:01.559447
ES,ES-2015-ES 09.02.2015 160927,2015-02-09,DE A SUSANA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 09.02.2015 160927150209IFCIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2009.02.2015%20160927150209IFCIAF.pdf,CIAF,26,ERA,,,Completado,2026-07-06T13:14:02.055408
ES,ES-2015-ES 10.05.2015 161129,2015-05-10,BARCELONA SANTS,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 10.05.2015 161129150510IFCIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2010.05.2015%20161129150510IFCIAF.pdf,CIAF,26,ERA,,,Completado,2026-07-06T13:14:02.403476
ES,ES-2015-ES 12.01.2015 160223,2015-01-12,BARCELONA MARINA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,ES 12.01.2015 160223-150112-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2012.01.2015%20160223-150112-IF-CIAF.pdf,CIAF,30,ERA,,,Completado,2026-07-06T13:14:02.592770
ES,ES-2015-ES 13.02.2015 160531,2015-02-13,BARCELONA ESTACIÓ DE FRAN,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 13.02.2015 160531150213IFCIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2013.02.2015%20160531150213IFCIAF.pdf,CIAF,31,ERA,,,Completado,2026-07-06T13:14:02.768911
ES,ES-2015-ES 14.10.2015 170503,2015-10-14,DE MONTE LA REINA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 14.10.2015 170503-151014-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2014.10.2015%20170503-151014-IF-CIAF.pdf,CIAF,32,ERA,,,Completado,2026-07-06T13:14:03.271684
ES,ES-2015-ES 17.02.2015 151222,2015-02-17,MADRID CHAMARTÍN,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del incidente,ES 17.02.2015 151222-150217-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2017.02.2015%20151222-150217-IF-CIAF.pdf,CIAF,23,ERA,,,Completado,2026-07-06T13:14:03.406477
ES,ES-2015-ES 18.03.2015 160531,2015-03-18,ABOÑO,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 18.03.2015 160531150318IFCIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2018.03.2015%20160531150318IFCIAF.pdf,CIAF,34,ERA,,,Completado,2026-07-06T13:14:03.614566
ES,ES-2015-ES 20.11.2015 170131,2015-11-20,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 20.11.2015 170131-151120-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2020.11.2015%20170131-151120-IF-CIAF.pdf,CIAF,34,ERA,,,Completado,2026-07-06T13:14:04.138442
ES,ES-2015-ES 22.05.2015 160628,2015-05-22,VICÁLVARO,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 22.05.2015 160628-150522-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2022.05.2015%20160628-150522-IF-CIAF.pdf,CIAF,30,ERA,,,Completado,2026-07-06T13:14:04.590046
ES,ES-2015-ES 22.10.2015 160927,2015-10-22,DE RÍO HUERVA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 22.10.2015 160927151022IFCIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2022.10.2015%20160927151022IFCIAF.pdf,CIAF,38,ERA,,,Completado,2026-07-06T13:14:05.157935
ES,ES-2015-ES 27.08.2015 161129,2015-08-27,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 27.08.2015 161129150827IFCIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2027.08.2015%20161129150827IFCIAF.pdf,CIAF,44,ERA,,,Completado,2026-07-06T13:14:05.757997
ES,ES-2015-ES 31.03.2015 160223,2015-03-31,MEDINA DEL CAMPO,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO SUBSECRETARÍA  Investigación del accidente,ES 31.03.2015 160223-150331-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2031.03.2015%20160223-150331-IF-CIAF.pdf,CIAF,27,ERA,,,Completado,2026-07-06T13:14:05.907609
ES,ES-2016-ES 04.11.2016 180322,2016-11-04,CHESTE,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accident e,ES 04.11.2016 180322161104IFSN_CIAF_CHESTE.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2004.11.2016%20180322161104IFSN_CIAF_CHESTE.pdf,CIAF,29,ERA,,,Completado,2026-07-06T13:14:06.453764
ES,ES-2016-ES 04.11.2016 180718,2016-11-04,DE L,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 04.11.2016 180718-161104-IF-SN_CIAF_HOSPITALET DE LLOBREGAT .pdf,https://www.era.europa.eu/system/files/2023-07/ES%2004.11.2016%20180718-161104-IF-SN_CIAF_HOSPITALET%20DE%20LLOBREGAT%20.pdf,CIAF,66,ERA,,,Completado,2026-07-06T13:14:07.267620
ES,ES-2016-ES 09.09.2016 190329,2016-09-09,DE O PORRIÑO,,,,2,Incidente,2.4,Sin identificar,3,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 09.09.2016 190329-160909-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2009.09.2016%20190329-160909-IF-CIAF.pdf,CIAF,423,ERA,,,Completado,2026-07-06T13:14:11.379411
ES,ES-2016-ES 15.03.2016 170720,2016-03-15,,,,,1.5.1.1,Arrollamiento en plena vía,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 15.03.2016 170720-160315-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2015.03.2016%20170720-160315-IF-CIAF.pdf,CIAF,24,ERA,,,Completado,2026-07-06T13:14:11.733119
ES,ES-2016-ES 16.03.2016 170720,2016-03-16,TORREJÓN DE ARDOZ,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 16.03.2016 170720-160316-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2016.03.2016%20170720-160316-IF-CIAF.pdf,CIAF,37,ERA,,,Completado,2026-07-06T13:14:12.269319
ES,ES-2016-ES 17.04.2016 171017,2016-04-17,HERNANI,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTOSUBSECRETARÍAInvestigación del accidente,ES 17.04.2016 171017-160417-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2017.04.2016%20171017-160417-IF-CIAF.pdf,CIAF,46,ERA,,,Completado,2026-07-06T13:14:12.876544
ES,ES-2016-ES 18.07.2016 171017,2016-07-18,BOÑAR,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTOSUBSECRETARÍAInvestigación del incidente,ES 18.07.2016 171017-160718-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2018.07.2016%20171017-160718-IF-CIAF.pdf,CIAF,40,ERA,,,Completado,2026-07-06T13:14:13.392422
ES,ES-2016-ES 23.01.2016 170919,2016-01-23,ASCÓ,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 23.01.2016 170919-160123-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2023.01.2016%20170919-160123-IF-CIAF.pdf,CIAF,49,ERA,,,Completado,2026-07-06T13:14:14.041396
ES,ES-2016-ES 25.01.2016 170331,2016-01-25,ELX PARC,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 25.01.2016 170331-160125-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2025.01.2016%20170331-160125-IF-CIAF.pdf,CIAF,30,ERA,,,Completado,2026-07-06T13:14:14.562833
ES,ES-2016-ES 28.05.2016 180223,2016-05-28,VILANOVA I LA GELTRÚ,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 28.05.2016 180223-160528-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2028.05.2016%20180223-160528-IF-SN_CIAF.pdf,CIAF,43,ERA,,,Completado,2026-07-06T13:14:15.055787
ES,ES-2016-ES 30.09.2016 180525,2016-09-30,,,,,1.3.1,Descarrilamiento en plena vía,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 30.09.2016 180525-160930-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2030.09.2016%20180525-160930-IF-CIAF.pdf,CIAF,41,ERA,,,Completado,2026-07-06T13:14:15.702308
ES,ES-2017-191217-230317-SN_CIA,2017-03-23,MADRID CHAMARTÍN,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del Incidente,191217-230317-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/191217-230317-IF-SN_CIAF.pdf,CIAF,48,ERA,,,Completado,2026-07-06T13:14:16.338479
ES,ES-2017-191217-280717-if-sn_,2017-07-28,FRAN,,,,2,Incidente,2.4,Sin identificar,3,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,191217-280717-if-sn_ciaf.pdf,https://www.era.europa.eu/system/files/2023-07/191217-280717-if-sn_ciaf.pdf,CIAF,71,ERA,,,Completado,2026-07-06T13:14:17.850504
ES,ES-2017-200124-291117-SN_CIA,2017-11-29,,,,,1.3.1,Descarrilamiento en plena vía,2.4,Sin identificar,0,0,0,,20+350,URBANA  SUBSECRETARÍA  Investigación del accidente,200124-291117-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/200124-291117-IF-SN_CIAF.pdf,CIAF,54,ERA,,,Completado,2026-07-06T13:14:19.281034
ES,ES-2017-ES 13.02.2017 180424,2017-01-01,,SANTO DOMINGO,,,1.4,Accidente en paso a nivel,2.4,Sin identificar,0,0,0,,90+594,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 13.02.2017 180424-170213-IF-SN-CIAF .pdf,https://www.era.europa.eu/system/files/2023-07/ES%2013.02.2017%20180424-170213-IF-SN-CIAF%20.pdf,CIAF,34,ERA,,,Completado,2026-07-06T13:14:20.124763
ES,ES-2017-ES 13.07.2017 191022,2017-07-13,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,ES 13.07.2017 191022-170713-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2013.07.2017%20191022-170713-IF-SN_CIAF.pdf,CIAF,43,ERA,,,Completado,2026-07-06T13:14:21.409874
ES,ES-2017-ES 15.01.2017 N18121,2017-01-15,ARAHAL,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTOSUBSECRETARÍAInvestigación del incidente,ES 15.01.2017 N181219-170115-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2015.01.2017%20N181219-170115-IF-SN_CIAF.pdf,CIAF,54,ERA,,,Completado,2026-07-06T13:14:22.473705
ES,ES-2017-ES 21.08.2017 190726,2017-08-21,LLEIDA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 21.08.2017 190726-170821-IF-SN_CIAF .pdf,https://www.era.europa.eu/system/files/2023-07/ES%2021.08.2017%20190726-170821-IF-SN_CIAF%20.pdf,CIAF,41,ERA,,,Completado,2026-07-06T13:14:23.216432
ES,ES-2017-ES 23.05.2017 181219,2017-05-23,INOSO,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTOSUBSECRETARÍAInvestigación del accidente,ES 23.05.2017 181219-170523-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2023.05.2017%20181219-170523-IF-SN_CIAF.pdf,CIAF,42,ERA,,,Completado,2026-07-06T13:14:23.841753
ES,ES-2017-ES 25.07.2017 190426,2017-07-25,TORRAL BA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del incidente,ES 25.07.2017 190426-170725-IF-SN-CIAF_.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2025.07.2017%20190426-170725-IF-SN-CIAF_.pdf,CIAF,37,ERA,,,Completado,2026-07-06T13:14:25.079981
ES,ES-2017-ZS 12.05.2017 190125,2017-05-12,,,,,1.3.2,Descarrilamiento en estación,2.4,Sin identificar,0,0,0,,225+965,DE FOMENTOSUBSECRETARÍAInvestigación del accidente,ZS 12.05.2017 190125-170512-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ZS%2012.05.2017%20190125-170512-IF-SN_CIAF.pdf,CIAF,56,ERA,,,Completado,2026-07-06T13:14:26.038031
ES,ES-2018-200421-010718-SN_CIA,2018-07-01,PEDRALBA,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,AGENDA URBANA  SUBSECRETARÍA  Investigación del incidente,200421-010718-IF-SN_CIAF_.pdf,https://www.era.europa.eu/system/files/2023-07/200421-010718-IF-SN_CIAF_.pdf,CIAF,62,ERA,,,Completado,2026-07-06T13:14:27.019510
ES,ES-2018-200723-201118-SN_CIA,2018-11-20,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,DE FOMENTO  SUBSECRETARÍA  Investigación del accidente,200723-201118-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/200723-201118-IF-SN_CIAF.pdf,CIAF,97,ERA,,,Completado,2026-07-06T13:14:29.595164
ES,ES-2019-25045,2019-12-09,CORNELLÁ,,,,2,Incidente,2.4,Sin identificar,3,0,0,,,AGENDA URBANA SUBSECRETARÍA  Investigación del incidente,201117-091219-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/201117-091219-IF-SN_CIAF.pdf,CIAF,32,ERA,,,Completado,2026-07-06T13:14:30.480231
ES,ES-2019-ES-5925 - 210624-190,2019-01-01,,,,,2,Incidente,2.4,Sin identificar,3,0,0,,,INFORME FINAL DE LA CIAF (IFC) 12/2019,ES-5925 - 210624-190208-if-sn_ciaf.pdf,https://www.era.europa.eu/system/files/2023-07/ES-5925%20-%20210624-190208-if-sn_ciaf.pdf,CIAF,143,ERA,,,Completado,2026-07-06T13:14:33.834789
ES,ES-2019-ES-6255-210121-20041,2019-01-01,Mataró,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,INFORME FINAL  DE LA CIAF  (IF) 28/2019,ES-6255-210121-200419-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES-6255-210121-200419-IF-SN_CIAF.pdf,CIAF,32,ERA,,,Completado,2026-07-06T13:14:34.785535
ES,ES-2020-ES-10002 - 210916-20,2020-01-01,Xeraco,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,INFORME FINAL DE LA CIAF  (IFC) 19/2020,ES-10002 - 210916-200304-IF_sn_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10002%20-%20210916-200304-IF_sn_CIAF.pdf,CIAF,55,ERA,,,Completado,2026-07-06T13:14:36.268748
ES,ES-2020-ES-6201 - 210520-200,2020-01-01,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,INFORME FINAL DE LA CIAF (IF) 04/2020,ES-6201 - 210520-200124-IF-CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES-6201%20-%20210520-200124-IF-CIAF.pdf,CIAF,73,ERA,,,Completado,2026-07-06T13:14:37.941311
ES,ES-2020-ES-6274 - 211125-200,2020-01-01,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,"Accidente  ferroviario en La Hiniesta  (Zamora ), ocurrido el 02",ES-6274 - 211125-200602-IF_CIAF (+ENG).pdf,https://www.era.europa.eu/system/files/2023-07/ES-6274%20-%20211125-200602-IF_CIAF%20%28%2BENG%29.pdf,CIAF,56,ERA,,,Completado,2026-07-06T13:14:38.892728
ES,ES-2021-ES-10111 - 2021-09-0,2021-02-05,Blanes,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,INFORME FINAL DE LA CIAF  (IF) 09/2021,ES-10111 - 2021-09-0205-IF Blanes.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10111%20-%202021-09-0205-IF%20Blanes.pdf,CIAF,58,ERA,,,Completado,2026-07-06T13:14:39.762656
ES,ES-2021-ES-10126 - 220429-21,2021-01-01,,,,,1.4,Accidente en paso a nivel,2.4,Sin identificar,0,0,0,,,INFORME FINAL  DE LA CIAF  (IF) 59/2021,ES-10126 - 220429-210702-if_ciaf.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10126%20-%20220429-210702-if_ciaf.pdf,CIAF,53,ERA,,,Completado,2026-07-06T13:14:40.823806
ES,ES-2021-ES-10137 - 2021-64 I,2021-08-11,,,,,2,Incidente,2.4,Sin identificar,0,0,0,,,Fallo de cargamento en el  p.k. 161 de la línea 200,ES-10137 - 2021-64 IF v1.1 Medinaceli.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10137%20-%202021-64%20IF%20v1.1%20Medinaceli.pdf,CIAF,44,ERA,,,Completado,2026-07-06T13:14:41.482542
ES,ES-2017-190628-120817-IF-SN_,2017-08-12,Puebla de Sanabria,Zamora,Valladolid-La Coruña,RENFE VIAJEROS,2.1.4.1,SPAD sobrepasando - Conato colisión,1.1.5,FH - Conducción,0,0,0,10:30,,"Incidente por superación de señal de parada (SPAD) en estación, sin colisión final ni víctimas.",190628-120817-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/190628-120817-IF-SN_CIAF.pdf,CIAF,74,ERA,40.0,-3.0,Completado,2026-07-06T14:46:34.929749
ES,ES-2017-ES 06.01.2017 180718,2017-01-06,Nanclares de Oca,Álava,Nanclares-Manzanos,Adif,1.3.1,Descarrilamiento en plena vía,2.4,Sin identificar,0,0,0,00:00,477+265,Descarrilamiento de tren en plena vía en el trayecto Nanclares-Manzanos (Álava).,ES 06.01.2017 180718-170106-IF-SN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES%2006.01.2017%20180718-170106-IF-SN_CIAF.pdf,CIAF,44,ERA,40.0,-3.0,Completado,2026-07-06T14:46:41.893995
ES,ES-2021-ES-10164 - 220526-21,2021-01-01,L'Énova,Valencia,Cercanías Valencia,Renfe,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,"Incidente operacional ocurrido en el apeadero de L'Énova - Manuel (Valencia), el 29 de enero de 2021. No se dispone de detalles específicos en el fragmento proporcionado para clasificar con mayor precisión el tipo de suceso o causa.",ES-10164 - 220526-210129-IF-SN-EN_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10164%20-%20220526-210129-IF-SN-EN_CIAF.pdf,CIAF,48,ERA,40.0,-3.0,Completado,2026-07-06T14:46:48.090834
ES,ES-2021-ES-10227 - 221220-21,2021-05-03,León,León,Valladolid-Santiago de Compostela,Renfe,1.3.2,Descarrilamiento en estaciones,2.4,Sin identificar,0,0,0,00:00,Bif. Galicia,Descarrilamiento de tren ocurrido el día 03/05/2021 en Bif. Galicia en las inmediaciones de la estación de León.,ES-10227 - 221220-210503-IF_CIAF.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10227%20-%20221220-210503-IF_CIAF.pdf,CIAF,60,ERA,40.0,-3.0,Completado,2026-07-06T14:46:52.354995
ES,ES-2021-ES-10228 - 202171 09,2021-01-01,El Prat de Llobregat,Barcelona,Rodalies,Renfe,1.3.2,Descarrilamiento en estaciones,1.2.2.4,Fallo técnico - Fallo instalaciones - Aparato vía,0,0,0,,,Descarrilamiento del tren Rodalies 25542 en el desvío nº 4 de la estación de El Prat de Llobregat debido a problemas previos en el aparato de vía no resueltos por mantenimiento.,ES-10228 - 202171 0906 IF sn_en.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10228%20-%20202171%200906%20IF%20sn_en.pdf,CIAF,48,ERA,40.0,-3.0,Completado,2026-07-06T14:46:57.839300
ES,ES-2022-ES-10251 - 2022-48-0,2022-01-01,Vila-seca,Tarragona,Barcelona-Tarragona,Renfe,1.1.1,Colisión frontal,1.1.3,FH - Itinerario,0,0,0,10:30,Bifurcación Vila-seca,Colisión frontal de trenes ocurrida el día 12 de junio de 2022 en Bifurcación Vila-seca (Tarragona).,ES-10251 - 2022-48-0612-IF.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10251%20-%202022-48-0612-IF.pdf,CIAF,38,ERA,40.0,-3.0,Completado,2026-07-06T14:47:06.843688
ES,ES-2022-ES-10252 - 2022-46-0,2022-01-01,El Papiol,Barcelona,R4,Renfe,2.2.1.2,Marcha no autorizada,1.1.5,FH - Conducción,0,0,0,,,Incidente operacional por retroceso no autorizado en el apeadero de El Papiol.,ES-10252 - 2022-46-0601-IF.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10252%20-%202022-46-0601-IF.pdf,CIAF,58,ERA,40.0,-3.0,Completado,2026-07-06T14:47:11.807320
ES,ES-2022-ES-10306- 202270 081,2022-01-01,Manresa,Barcelona,Barcelona-Manresa,Renfe,2.1.4.1,SPAD sobrepasando - Conato colisión,1.1.5,FH - Conducción,0,0,0,00:00,,Incidente operacional con riesgo de colisión ocurrido en la estación de Manresa debido a un SPAD (sobrepasamiento de señal en parada) que derivó en un conato de colisión.,ES-10306- 202270 0815 IF Manresa (english version).pdf,https://www.era.europa.eu/system/files/2023-07/ES-10306-%20202270%200815%20IF%20Manresa%20%28english%20version%29.pdf,CIAF,50,ERA,40.0,-3.0,Completado,2026-07-06T14:47:16.186332
ES,ES-2022-ES-10367 - 20230624 ,2022-01-01,Els Guiamets,Tarragona,Barcelona-Tarragona,Renfe,1.1.2,Colisión por alcance,1.1.5,FH - Conducción,0,0,0,00:00,,Colisión entre trenes por alcance entre las estaciones de Els Guiamets y Mora La Nova.,ES-10367 - 20230624 2022107 IF ELS GUIAMETS.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10367%20-%2020230624%202022107%20IF%20ELS%20GUIAMETS.pdf,CIAF,39,ERA,40.0,-3.0,Completado,2026-07-06T14:47:25.121798
ES,ES-2022-ES-10382 - 2022-108-,2022-01-01,Torelló,Barcelona,Barcelona-Vic,Renfe,2.2.1.1,Exceso velocidad,1.1.5,FH - Conducción,0,0,0,00:00,,Incidente operacional por exceso de velocidad en Estación de Torelló sin colisión ni descarrilamiento.,ES-10382 - 2022-108-1105-IF.pdf,https://www.era.europa.eu/system/files/2023-07/ES-10382%20-%202022-108-1105-IF.pdf,CIAF,30,ERA,40.0,-3.0,Completado,2026-07-06T14:47:28.597423
ES,ES-2023-ES-10383 - 2023-11-0,2023-01-01,Alcolea,Córdoba,Alcolea,Renfe,1.6,Incendio/explosión,2.4,Sin identificar,0,0,0,,,Incendio de material rodante ocurrido el día 30 de enero de 2023 en el cambiador de ancho de Alcolea.,ES-10383 - 2023-11-0130-IF.pdf,https://www.era.europa.eu/system/files/2024-05/ES-10383%20-%202023-11-0130-IF.pdf,CIAF,46,ERA,40.0,-3.0,Completado,2026-07-06T14:47:32.535411
ES,ES-2023-ES-10479 - Final Rep,2023-01-01,Les Borges del Camp,Tarragona,,,2.1.3,Fallo señalización,1.2.2,Fallo instalaciones,0,0,0,,,"Fallo de señalización en Les Borges del Camp (Tarragona), ocurrido el 18 de mayo de 2023",ES-10479 - Final Report - 2023-43-0518-IF.pdf,https://www.era.europa.eu/system/files/2024-07/ES-10479%20-%20Final%20Report%20-%202023-43-0518-IF.pdf,CIAF,27,ERA,40.0,-3.0,Completado,2026-07-06T14:47:36.722732
ES,ES-2023-ES-10479 - Interim S,2023-02-27,Les Borges del Camp,Tarragona,210,RENFE Mercancías,2.1.3,Fallo señalización,1.2.2,Fallo instalaciones,0,0,0,19:00,573+750,"Incidente por fallo de software en señalización que mostraba secuencia incorrecta (V-A-R en lugar de A-A-R), provocando frenado de emergencia por falta de distancia de frenado.",ES-10479 - Interim Staatement -NotaAvanceInvestigaciónWeb_CIAF_Les Borges del Camp.pdf,https://www.era.europa.eu/system/files/2024-07/ES-10479%20-%20Interim%20Staatement%20-NotaAvanceInvestigaci%C3%B3nWeb_CIAF_Les%20Borges%20del%20Camp.pdf,CIAF,2,ERA,40.0,-3.0,Completado,2026-07-06T14:47:39.798454
ES,ES-2023-ES-10616 - Final rep,2023-01-01,Madrid,Madrid,Cercanías,Renfe,1.3.2,Descarrilamiento en estaciones,2.4,Sin identificar,0,0,0,,,Descarrilamiento de tren en la estación de Atocha-Cercanías (Madrid) el 26 de noviembre de 2023.,"ES-10616 - Final report, 2023-114-1126-IF",https://www.era.europa.eu/sites/default/files/2026-02/es-10616%20-%20final%20report%2C%202023-114-1126-if_0.pdf,CIAF,31,ERA,40.0,-3.0,Completado,2026-07-06T14:47:42.883667
